repo_name,ownership.owner,ownership.owner_kind,ownership.owner_name,ownership.theme,ownership.squad,ownership.priority,github.contributor_count_90d,github.release_count_12mo,github.pr_closure_ratio_90d,github.median_pr_response_seconds,makefile.upgrade,TIMESTAMP,dependabot.exists,dependabot.has_ecosystem.github-actions,dependabot.has_ecosystem.npm,dependabot.has_ecosystem.pip,dependencies.count,dependencies.github.count,dependencies.js.all.count,dependencies.js.count,dependencies.js.dev.count,dependencies.pypi.count,dependencies.pypi_all.count,django_packages.django_42.count,django_packages.total.count,django_packages.upgraded.count,docs.build_badge,docs.python_version,exists..coveragerc,exists..editorconfig,exists..gitignore,exists..pii_annotations.yml,exists.CHANGELOG.rst,exists.Makefile,exists.README,exists.commitlint.yml,exists.dependabot.yml,exists.openedx.yaml,exists.package.json,exists.pylintrc,exists.pyproject.toml,exists.requirements,exists.setup.cfg,exists.setup.py,exists.tox.ini,exists.transifex_config,github.last_push,github_actions,makefile.pip-installed,makefile.quality,makefile.quality-js,makefile.quality-python,makefile.test,makefile.test-js,makefile.test-python,npm_package,org_name,pinned_python_dependencies,readme.bad_links,readme.getting-help,readme.good_links,readme.irc-missing,readme.mailing-list-missing,readme.security,readthedocs_config.exists,readthedocs_config.file_name,readthedocs_config.version,renovate.configured,renovate.last_pr,renovate.oldest_open_pr_date,renovate.total_open_prs,requires.django,requires.pytest,setup_py.project_urls,setup_py.py312_classifiers,setup_py.pypi_name,setup_py.python_versions,setup_py.repo_url,tox_ini.has_section.testenv,tox_ini.has_section.testenv:quality,tox_tox_section,tox_ini.uses_whitelist_externals
openedx/openedx-atlas,,,,,,,3,0,0.4286,451347,False,2026-08-20,True,True,False,False,0,0,0,0,0,0,0,0,0,0,False,,True,True,True,False,False,True,True,True,True,False,True,False,False,False,False,True,False,False,2026-08-03 14:50:42,True,False,False,False,False,True,False,False,@edx/openedx-atlas,openedx,0,['https://www.npmjs.com/package/@edx/openedx-atlas: 403'],True,"['https://pypi.org/project/openedx-atlas/', 'https://github.com/openedx/openedx-atlas/releases/latest/', 'https://github.com/openedx/openedx-atlas/blob/main/atlas', 'https://github.com/openedx/openedx-atlas/releases/latest/download/atlas', 'https://github.com/shellspec/shellspec', 'https://github.com/koalaman/shellcheck', 'https://github.com/ko1nksm/getoptions', 'https://semver.org/', 'https://github.com/semantic-release/semantic-release/', 'https://open-edx-proposals.readthedocs.io/en/latest/oep-0051-bp-conventional-commits.html', 'https://openedx.atlassian.net/wiki/spaces/COMM/pages/941457737/How+to+start+contributing+to+the+Open+edX+code+base', 'https://open.edx.org/getting-help']",True,True,False,False,,,True,,,0,False,False,,False,openedx-atlas,[],https://github.com/openedx/openedx-atlas,False,False,False,False
openedx/pr_watcher_configuration,,,,,,,0,0,,,False,2026-08-20,False,False,False,False,0,0,0,0,0,0,0,0,0,0,False,,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,2024-12-16 20:05:07,True,False,False,False,False,False,False,False,,openedx,0,[],False,['https://github.com/open-craft/pr_watcher_notifier'],True,True,True,False,,,False,,,,False,False,,False,,[],,False,False,False,False
openedx/frontend-component-header,,,,,,,1,7,0.6667,6,False,2026-08-20,False,False,False,False,29,0,0,10,19,0,0,0,0,0,False,,False,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,2026-08-10 01:50:13,True,False,False,False,False,False,False,False,@edx/frontend-component-header,openedx,0,"['https://github.com/openedx/frontend-template-application/blob/master/src/index.jsx: 404', 'https://edx.github.io/frontend-platform/module-Internationalization.html: 404', 'https://openedx.slack.com/: 403', 'https://openedx.slack.com/archives/C04BM6YC7A6: 429', 'https://api.travis-ci.com/edx/frontend-component-header.svg?branch=master: 404', 'https://travis-ci.com/edx/frontend-component-header: 404']",False,"['https://github.com/openedx/devstack', 'https://github.com/overhangio/tutor', 'https://github.com/overhangio/tutor-mfe', 'https://github.com/openedx/frontend-component-header.git', 'https://github.com/nvm-sh/nvm', 'https://github.com/openedx/frontend-plugin-framework', 'https://github.com/openedx/frontend-template-application/blob/3355bb3a96232390e9056f35b06ffa8f105ed7ca/src/index.jsx', 'https://github.com/openedx/frontend-template-application/blob/3cd5485bf387b8c479baf6b02bf59e3061dc3465/src/index.scss', 'https://openedx.org/r/how-to-contribute', 'https://discuss.openedx.org', 'https://github.com/openedx/frontend-component-header/issues', 'https://openedx.org/slack', 'https://openedx.org/community/connect', 'https://openedx.org/code-of-conduct/', 'https://img.shields.io/codecov/c/github/edx/frontend-component-header', 'https://img.shields.io/npm/v/@edx/frontend-component-header.svg', 'https://img.shields.io/npm/dt/@edx/frontend-component-header.svg', 'https://img.shields.io/npm/l/@edx/frontend-component-header.svg', 'https://img.shields.io/badge/%20%20%F0%9F%93%A6%F0%9F%9A%80-semantic--release-e10079.svg', 'https://github.com/semantic-release/semantic-release']",True,True,True,False,,,True,2026-04-06,2024-01-01,6,False,False,,False,,[],,False,False,False,False
openedx/frontend-component-cookie-policy-banner,,,,,,,0,1,,,False,2026-08-20,False,False,False,False,55,0,0,8,47,0,0,0,0,0,False,,False,False,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,2026-05-20 13:21:13,True,False,False,False,False,False,False,False,@edx/frontend-component-cookie-policy-banner,openedx,0,"['https://www.npmjs.com/package/@edx/frontend-component-cookie-policy-banner: 403', 'https://github.com/openedx/frontend-component-cookie-policy-banner.svg/blob/master/LICENSE: 404', 'https://imgur.com/mZct2v5.png: 429', 'https://open.edx.org/code-of-conduct/: 403']",False,"['https://badges.greenkeeper.io/edx/frontend-component-cookie-policy-banner.svg', 'https://greenkeeper.io/', 'https://img.shields.io/npm/v/@edx/frontend-component-cookie-policy-banner.svg', 'https://img.shields.io/npm/dt/@edx/frontend-component-cookie-policy-banner.svg', 'https://img.shields.io/npm/l/@edx/frontend-component-cookie-policy-banner.svg', 'https://github.com/semantic-release/semantic-release', 'https://github.com/openedx/frontend-component-cookie-policy-banner', 'https://github.com/storybooks/storybook']",True,True,True,False,,,True,2021-12-07,,0,False,False,,False,,[],,False,False,False,False
openedx/tutor-contrib-aspects-sample,,,,,,,2,0,0.0,,False,2026-08-20,False,False,False,False,0,0,0,0,0,0,0,0,0,0,False,,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,2026-08-03 14:34:02,True,False,False,False,False,True,False,False,,openedx,0,[],False,"['https://docs.tutor.edly.io', 'https://github.com/saraburns1/tutor-contrib-aspects-sample', 'https://superset.apache.org/docs', 'https://www.getdbt.com/docs/', 'https://clickhouse.com/docs', 'https://docs.tutor.overhang.io', 'https://event-routing-backends.readthedocs.io/en/latest/']",True,True,False,False,,,False,,,,False,False,,False,,[],,False,False,False,False
openedx/credentials,,,,,,,4,5,0.7857,1792217,True,2026-08-20,True,True,False,False,236,0,0,14,21,134,201,27,35,20,False,,True,False,True,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,2026-08-19 13:59:35,True,False,True,True,False,False,False,False,,openedx,4,['http://openedx.slack.com/: 403'],False,"['https://github.com/openedx/credentials/actions/workflows/ci.yml/badge.svg', 'https://github.com/openedx/credentials/actions?query=workflow%3ACI', 'https://codecov.io/github/openedx/credentials/coverage.svg?branch=master', 'https://codecov.io/github/openedx/credentials?branch=master', 'https://img.shields.io/badge/Status-Maintained-brightgreen', 'https://img.shields.io/github/license/openedx/credentials.svg', 'https://github.com/openedx/credentials/blob/master/LICENSE', 'https://github.com/openedx/openedx-platform/tree/master', 'https://docs.tutor.edly.io/', 'https://github.com/overhangio/tutor-credentials', 'https://github.com/openedx/frontend-app-learner-record', 'https://edx-credentials.readthedocs.io/en/latest/', 'https://github.com/openedx/credentials/tree/master/docs', 'https://github.com/openedx/.github/blob/master/CONTRIBUTING.md', 'https://discuss.openedx.org']",True,True,True,True,.readthedocs.yaml,2,True,2026-04-09,2025-08-21,4,True,True,,False,,[],,True,False,True,False
openedx/django-pyfs,,,,,,,3,1,0.9412,930967,True,2026-08-20,True,True,False,False,92,0,0,0,0,32,92,3,3,1,False,,True,False,True,False,True,True,True,True,True,False,False,True,False,True,True,True,True,False,2026-08-10 20:07:52,True,True,True,False,False,True,False,False,,openedx,5,['https://github.com/openedx/django-pyfs/blob/master/LICENSE.txt: 404'],False,"['https://img.shields.io/pypi/v/openedx-django-pyfs.svg', 'https://pypi.python.org/pypi/openedx-django-pyfs/', 'https://github.com/openedx/django-pyfs/workflows/Python%20CI/badge.svg?branch=master', 'https://github.com/openedx/django-pyfs/actions?query=workflow%3A%22Python+CI%22', 'http://codecov.io/github/openedx/django-pyfs/coverage.svg?branch=master', 'http://codecov.io/github/openedx/django-pyfs?branch=master', 'https://img.shields.io/pypi/pyversions/openedx-django-pyfs.svg', 'https://pypi.python.org/pypi/openedx-django-pyfs', 'https://img.shields.io/github/license/openedx/django-pyfs.svg']",True,True,False,False,,,False,,,,True,True,,True,openedx-django-pyfs,"['3', '3.12']",https://github.com/openedx/django-pyfs,True,True,True,False
openedx/public-engineering,,,,,,,0,0,,,False,2026-08-20,True,True,False,False,0,0,0,0,0,0,0,0,0,0,False,,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,2025-03-05 16:20:54,True,False,False,False,False,False,False,False,,openedx,0,[],False,[],True,True,False,False,,,False,,,,False,False,,False,,[],,False,False,False,False
openedx/edx-toggles,,,,,,,3,1,0.9333,1418079,True,2026-08-20,True,True,False,False,112,0,0,0,0,18,112,6,7,4,True,,True,False,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,2026-08-10 20:08:32,True,True,True,False,False,True,False,True,,openedx,3,['https://open.edx.org/getting-help: 403'],True,"['https://docs.openedx.org/projects/edx-toggles/en/latest/readme.html', 'https://github.com/openedx/edx-toggles', 'https://github.com/openedx/edx-toggles/blob/master/scripts/README.rst', 'https://github.com/openedx/.github/blob/master/CONTRIBUTING.md', 'https://github.com/openedx/edx-toggles/blob/master/.github/PULL_REQUEST_TEMPLATE.md', 'https://github.com/openedx/edx-toggles/blob/master/.github/ISSUE_TEMPLATE.md', 'https://img.shields.io/pypi/v/edx-toggles.svg', 'https://pypi.python.org/pypi/edx-toggles/', 'https://github.com/openedx/edx-toggles/workflows/Python%20CI/badge.svg?branch=master', 'https://github.com/openedx/edx-toggles/actions?query=workflow%3A%22Python+CI%22', 'http://codecov.io/github/edx/edx-toggles/coverage.svg?branch=master', 'http://codecov.io/github/edx/edx-toggles?branch=master', 'https://readthedocs.org/projects/edx-toggles/badge/?version=latest', 'http://edx-toggles.readthedocs.io/en/latest/', 'https://img.shields.io/pypi/pyversions/edx-toggles.svg', 'https://img.shields.io/github/license/edx/edx-toggles.svg', 'https://github.com/openedx/edx-toggles/blob/master/LICENSE.txt']",True,True,True,True,.readthedocs.yaml,2,False,,,,True,True,,True,edx-toggles,"['3', '3.12']",https://github.com/openedx/edx-toggles,True,True,True,False
openedx/completion,,,,,,,3,1,0.6667,1484163,True,2026-08-20,True,True,False,False,149,0,0,0,0,65,149,13,16,9,True,,True,False,True,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,2026-08-17 21:34:14,True,False,True,False,False,True,False,False,,openedx,3,"['http://your.lms.site/admin/waffle/switch/: HTTPConnectionPool(host=\'your.lms.site\', port=80): Max retries exceeded with url: /admin/waffle/switch/ (Caused by NameResolutionError(""HTTPConnection(host=\'your.lms.site\', port=80): Failed to resolve \'your.lms.site\' ([Errno -2] Name or service not known)""))', 'https://docs.openedx.org/projects/completion: 404', 'https://openedx.org/r/how-to-contribute: 403', 'https://openedx.org/code-of-conduct/: 403', 'https://github.com/openedx/completion/blob/master/LICENSE.txt: 404']",False,"['https://docs.openedx.org/en/latest/educators/references/course_development/exercise_tools/completion.html', 'https://docs.openedx.org/en/latest/developers/how-tos/get-ready-for-python-dev.html', 'https://backstage.openedx.org/catalog/default/component/completion', 'https://img.shields.io/pypi/v/edx-completion.svg', 'https://pypi.python.org/pypi/edx-completion/', 'https://github.com/openedx/completion/actions/workflows/ci.yml/badge.svg?branch=master', 'https://github.com/openedx/completion/actions/workflows/ci.yml?branch=master', 'http://codecov.io/github/edx/completion/coverage.svg?branch=master', 'http://codecov.io/github/edx/completion?branch=master', 'https://readthedocs.org/projects/completion/badge/?version=latest', 'https://img.shields.io/pypi/pyversions/edx-completion.svg', 'https://img.shields.io/github/license/edx/completion.svg', 'https://img.shields.io/badge/Status-Experimental-yellow', 'https://img.shields.io/badge/Status-Maintained-brightgreen', 'https://img.shields.io/badge/Status-Deprecated-orange', 'https://img.shields.io/badge/Status-Unsupported-red']",True,True,True,False,,,False,,,,True,True,,True,edx-completion,"['3', '3.12']",https://github.com/openedx/completion,True,True,True,False
openedx/olxcleaner,,,,,,,1,0,,,True,2026-08-20,False,False,False,False,101,0,0,0,0,5,101,2,2,1,False,,True,False,True,False,False,True,True,True,False,False,False,False,False,True,True,True,False,False,2026-05-30 15:27:43,True,False,True,False,False,True,False,False,,openedx,0,[],False,"['https://github.com/openedx/olxcleaner/actions/workflows/ci.yml/badge.svg', 'https://github.com/openedx/olxcleaner/actions/workflows/ci.yaml', 'https://codecov.io/gh/jolyonb/olxcleaner/branch/master/graphs/badge.svg', 'https://codecov.io/gh/jolyonb/olxcleaner', 'https://github.com/openedx/olxcleaner']",True,True,False,False,,,False,,,,False,True,,True,olxcleaner,"['3.11', '3.12']",https://github.com/openedx/olxcleaner,False,False,False,False
openedx/paragon,,,,,,,5,35,0.97,3,False,2026-08-20,True,True,False,False,93,0,0,43,50,0,0,0,0,0,False,,False,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,2026-08-19 14:30:31,True,False,False,False,False,True,False,False,,openedx,0,"['https://www.npmjs.com/package/@openedx/paragon: 403', 'https://openedx.org/slack: 403', 'https://openedx.slack.com/archives/C02NR285KV4: 403', 'https://cdn.jsdelivr.net/npm/@my-brand/core.min.css: 404', 'https://cdn.jsdelivr.net/npm/@my-brand/light.min.css: 404', 'https://openedx.org/r/how-to-contribute: 403', 'https://openedx.org/code-of-conduct/: 403', 'https://github.com/openedx/eslint-config-edx/tree/master/packages/eslint-config-edx: 404', 'https://www.npmjs.com/package/eslint-config-airbnb: 403', 'https://facebook.github.io/jest/: 404', 'https://facebook.github.io/jest/docs/en/api.html: 404', 'https://facebook.github.io/jest/docs/en/getting-started.html: 404', 'http://facebook.github.io/jest/docs/en/snapshot-testing.html: 404']",False,"['https://github.com/openedx/paragon/actions/workflows/release.yml/badge.svg', 'https://github.com/openedx/paragon/actions/workflows/release.yml', 'https://img.shields.io/npm/v/@openedx/paragon.svg', 'https://img.shields.io/badge/status-Maintained-brightgreen', 'https://img.shields.io/github/license/openedx/paragon.svg', 'https://codecov.io/gh/edx/paragon/branch/master/graph/badge.svg?token=x1tZmNduy9', 'https://codecov.io/gh/edx/paragon', 'https://img.shields.io/npm/dw/@openedx/paragon', 'https://www.w3.org/WAI/standards-guidelines/aria/', 'https://openedx.org/', 'https://paragon-openedx.netlify.app/', 'https://github.com/openedx/paragon/issues/new?template=blank-issue.md', 'https://calendar.google.com/calendar/embed?src=c_v86shrnegshsqgp4fj2k94u7bc%40group.calendar.google.com&ctz=America%2FNew_York', 'https://github.com/openedx/brand-openedx', 'https://formatjs.io/docs/react-intl/', 'https://github.com/openedx/paragon/tree/release-22.x', 'https://paragon-openedx-v22.netlify.app/', 'https://github.com/openedx/paragon/tree/release-23.x', 'https://paragon-openedx-v23.netlify.app/', 'https://github.com/openedx/paragon/tree/next', 'https://github.com/openedx/paragon/issues', 'https://github.com/orgs/openedx/projects/43/views/15', 'https://github.com/openedx/frontend-build', 'http://eslint.org/docs/user-guide/integrations', 'http://eslint.org/docs/rules/comma-dangle', 'https://github.com/evcohen/eslint-plugin-jsx-a11y', 'https://github.com/evcohen/eslint-plugin-jsx-a11y/blob/master/docs/rules/no-noninteractive-element-interactions.md', 'https://github.com/airbnb/enzyme', 'http://airbnb.io/enzyme/', 'http://airbnb.io/enzyme/docs/api/index.html', 'https://github.com/openedx/paragon/blob/master/src/Dropdown/deprecated/Dropdown.test.jsx', 'https://github.com/openedx/paragon/blob/master/src/CheckBox/CheckBox.test.jsx', 'https://github.com/semantic-release/semantic-release', 'https://github.com/conventional-changelog/conventional-changelog/tree/master/packages/conventional-changelog-angular', 'https://github.com/conventional-changelog/commitlint/blob/master/%40commitlint/config-angular-type-enum/index.js', 'https://github.com/openedx/frontend-app-payment/pull/48', 'https://backstage.openedx.org/catalog/default/component/paragon', 'https://github.com/amzn/style-dictionary', 'https://github.com/openedx/frontend-platform/pull/440']",True,True,True,False,,,True,2026-04-22,2025-10-10,7,False,False,,False,,[],,False,False,False,False
openedx/openedx-backstage,,,,,,,1,0,1.0,,False,2026-08-20,True,True,False,False,11,0,0,0,11,0,0,0,0,0,False,,False,False,True,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,2026-08-14 18:51:58,True,False,False,False,False,False,False,False,,openedx,0,[],False,"['https://backstage.io', 'https://github.com/nvm-sh/nvm']",True,True,False,False,,,True,,,0,False,False,,False,,[],,False,False,False,False
openedx/tutor-contrib-platform-notifications,,,,,,,1,2,0.0,7,False,2026-08-20,False,False,False,False,0,0,0,0,0,0,0,0,0,0,False,,False,False,True,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,2026-05-31 19:03:12,True,False,False,False,False,True,False,False,,openedx,0,[],False,"['https://docs.tutor.edly.io', 'https://docs.openedx.org/en/latest/learners/sfd_notifications/index.html', 'https://github.com/openedx/tutor-contrib-notifications']",True,True,False,False,,,False,,,,False,False,,False,,[],,False,False,False,False
openedx/django-config-models,,,,,,,3,1,0.8824,1500174,True,2026-08-20,True,True,False,False,107,0,0,0,0,13,107,8,9,5,True,,True,False,True,False,True,True,True,True,True,True,False,True,False,True,True,True,True,False,2026-08-17 13:28:53,True,False,True,False,False,True,False,False,,openedx,1,"['https://openedx.org/slack: 403', 'https://openedx.slack.com/: 403', 'https://openedx.org/getting-help: 403', 'https://openedx.org/code-of-conduct/: 403']",True,"['https://github.com/openedx/django-config-models/workflows/Python%20CI/badge.svg?branch=master', 'https://github.com/openedx/django-config-models/actions?query=workflow%3A%22Python+CI%22', 'http://codecov.io/github/openedx/django-config-models/coverage.svg?branch=master', 'http://codecov.io/github/openedx/django-config-models?branch=master', 'https://img.shields.io/pypi/v/django-config-models.svg', 'https://pypi.python.org/pypi/django-config-models/', 'https://readthedocs.org/projects/django-config-models/badge/?version=latest', 'http://django-config-models.readthedocs.io/en/latest/', 'https://img.shields.io/pypi/pyversions/django-config-models.svg', 'https://img.shields.io/github/license/edx/django-config-models.svg', 'https://github.com/openedx/django-config-models/blob/master/LICENSE.txt', 'https://img.shields.io/badge/Status-Maintained-brightgreen', 'https://django-config-models.readthedocs.org', 'https://discuss.openedx.org', 'https://github.com/openedx/django-config-models', 'https://github.com/openedx/.github/blob/master/CONTRIBUTING.md', 'https://backstage.openedx.org/catalog/default/component/django-config-models']",True,True,True,True,.readthedocs.yaml,2,False,,,,True,True,,True,django-config-models,"['3', '3.12']",https://github.com/openedx/django-config-models,True,True,True,False
